objectid,datetimeprocessed,directionDegrees,displayState,latitude,longitude,sensorBits,sensorValues,sequenceId,servicetype,servicetype_timestamp,speedKmph,vehicle_name,vehicle_number
54692,6/28/2024 13:46,27,Moving,41.615687,-87.434874,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17276,In-transit,6/28/2024 13:46,9,147 - PUBLIC WORKS,147 - PUBLIC WORKS
54757,6/28/2024 13:47,89,Moving,41.61574,-87.433896,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17277,In-transit,6/28/2024 13:47,23,147 - PUBLIC WORKS,147 - PUBLIC WORKS
54811,6/28/2024 13:47,86,Moving,41.615731,-87.432905,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17278,In-transit,6/28/2024 13:47,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
54865,6/28/2024 13:47,320,Moving,41.616245,-87.432729,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17279,In-transit,6/28/2024 13:47,16,147 - PUBLIC WORKS,147 - PUBLIC WORKS
54917,6/28/2024 13:47,349,Moving,41.616502,-87.433027,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17280,In-transit,6/28/2024 13:47,8,147 - PUBLIC WORKS,147 - PUBLIC WORKS
54981,6/28/2024 13:48,81,Moving,41.616752,-87.432682,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17281,In-transit,6/28/2024 13:48,10,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55037,6/28/2024 13:48,0,Moving,41.617317,-87.432527,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17282,In-transit,6/28/2024 13:48,16,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55099,6/28/2024 13:48,283,Moving,41.61765,-87.432825,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17283,In-transit,6/28/2024 13:48,23,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55143,6/28/2024 13:48,291,Moving,41.617929,-87.43444,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17284,In-transit,6/28/2024 13:48,38,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55201,6/28/2024 13:49,303,Moving,41.6186,-87.436192,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17285,In-transit,6/28/2024 13:49,39,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55253,6/28/2024 13:49,304,Moving,41.619469,-87.437876,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17286,In-transit,6/28/2024 13:49,44,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55313,6/28/2024 13:49,305,Moving,41.620422,-87.439679,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17287,In-transit,6/28/2024 13:49,43,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55378,6/28/2024 13:49,304,Moving,41.621356,-87.441466,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17288,In-transit,6/28/2024 13:49,48,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55431,6/28/2024 13:50,305,Moving,41.622367,-87.443402,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17289,In-transit,6/28/2024 13:50,43,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55489,6/28/2024 13:50,274,Moving,41.6228,-87.445278,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17290,In-transit,6/28/2024 13:50,41,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55550,6/28/2024 13:50,304,Moving,41.623474,-87.447157,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17291,In-transit,6/28/2024 13:50,45,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55604,6/28/2024 13:50,306,Moving,41.624436,-87.449,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17292,In-transit,6/28/2024 13:50,43,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55667,6/28/2024 13:51,306,Moving,41.625275,-87.450607,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17293,In-transit,6/28/2024 13:51,35,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55715,6/28/2024 13:51,307,Moving,41.625901,-87.451781,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17294,In-transit,6/28/2024 13:51,19,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55778,6/28/2024 13:51,178,Moving,41.625393,-87.452016,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17295,In-transit,6/28/2024 13:51,30,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55833,6/28/2024 13:51,241,Moving,41.624508,-87.452135,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17296,In-transit,6/28/2024 13:51,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55893,6/28/2024 13:52,269,Moving,41.6245,-87.453173,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17297,In-transit,6/28/2024 13:52,19,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55938,6/28/2024 13:52,274,Moving,41.624517,-87.454335,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17298,In-transit,6/28/2024 13:52,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
55991,6/28/2024 13:52,273,Moving,41.624554,-87.455442,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17299,In-transit,6/28/2024 13:52,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56047,6/28/2024 13:53,271,Moving,41.624578,-87.45654,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17300,In-transit,6/28/2024 13:52,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56112,6/28/2024 13:53,272,Moving,41.624613,-87.457673,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17301,In-transit,6/28/2024 13:53,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56153,6/28/2024 13:53,272,Moving,41.624624,-87.458713,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17302,In-transit,6/28/2024 13:53,28,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56211,6/28/2024 13:53,270,Moving,41.62465,-87.459721,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17303,In-transit,6/28/2024 13:53,7,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56255,6/28/2024 13:53,270,Moving,41.624657,-87.460497,0,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17304,In-transit,6/28/2024 13:53,6,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56286,6/28/2024 13:54,272,Moving,41.624657,-87.460752,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17305,Salting,6/28/2024 13:53,15,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56335,6/28/2024 13:54,272,Moving,41.62467,-87.461576,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17306,Salting,6/28/2024 13:54,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56383,6/28/2024 13:54,273,Moving,41.624698,-87.462602,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17307,Salting,6/28/2024 13:54,19,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56437,6/28/2024 13:54,271,Moving,41.624702,-87.463122,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17308,Salting,6/28/2024 13:54,9,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56484,6/28/2024 13:55,274,Moving,41.624711,-87.464005,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17309,Salting,6/28/2024 13:54,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56532,6/28/2024 13:55,270,Moving,41.624728,-87.464768,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17310,Salting,6/28/2024 13:55,20,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56583,6/28/2024 13:55,273,Moving,41.624748,-87.465662,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17311,Salting,6/28/2024 13:55,6,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56628,6/28/2024 13:55,248,Moving,41.624725,-87.46622,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17312,Salting,6/28/2024 13:55,13,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56675,6/28/2024 13:56,181,Moving,41.624303,-87.466354,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17313,Salting,6/28/2024 13:55,13,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56730,6/28/2024 13:56,177,Moving,41.623843,-87.466354,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17314,Salting,6/28/2024 13:56,7,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56785,6/28/2024 13:56,180,Moving,41.623599,-87.466218,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17315,Salting,6/28/2024 13:56,9,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56829,6/28/2024 13:56,181,Moving,41.623217,-87.466225,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17316,Salting,6/28/2024 13:56,12,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56869,6/28/2024 13:57,148,Moving,41.622846,-87.466224,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17317,Salting,6/28/2024 13:56,8,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56924,6/28/2024 13:57,91,Moving,41.622794,-87.465364,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17318,Salting,6/28/2024 13:57,20,147 - PUBLIC WORKS,147 - PUBLIC WORKS
56966,6/28/2024 13:57,89,Moving,41.622803,-87.464484,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17319,Salting,6/28/2024 13:57,13,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57004,6/28/2024 13:57,94,Moving,41.622806,-87.463345,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17320,Salting,6/28/2024 13:57,19,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57048,6/28/2024 13:58,92,Moving,41.622815,-87.462435,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17321,Salting,6/28/2024 13:57,22,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57097,6/28/2024 13:58,62,Moving,41.622819,-87.461742,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17322,Salting,6/28/2024 13:58,9,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57136,6/28/2024 13:58,1,Moving,41.623839,-87.461636,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17323,Salting,6/28/2024 13:58,33,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57182,6/28/2024 13:58,88,Moving,41.624641,-87.461441,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17324,Salting,6/28/2024 13:58,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57224,6/28/2024 13:59,91,Moving,41.624615,-87.460641,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17325,Salting,6/28/2024 13:58,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57268,6/28/2024 13:59,89,Moving,41.624599,-87.459763,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17326,Salting,6/28/2024 13:59,7,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57318,6/28/2024 13:59,93,Moving,41.624581,-87.458828,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17327,Salting,6/28/2024 13:59,26,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57357,6/28/2024 13:59,90,Moving,41.624571,-87.457663,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17328,Salting,6/28/2024 13:59,28,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57404,6/28/2024 14:00,91,Moving,41.62455,-87.456567,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17329,Salting,6/28/2024 13:59,27,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57441,6/28/2024 14:00,91,Moving,41.624524,-87.455434,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17330,Salting,6/28/2024 14:00,27,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57475,6/28/2024 14:00,91,Moving,41.624504,-87.454368,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17331,Salting,6/28/2024 14:00,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57518,6/28/2024 14:00,91,Moving,41.624485,-87.453242,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17332,Salting,6/28/2024 14:00,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57579,6/28/2024 14:01,84,Moving,41.624474,-87.452171,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17333,Salting,6/28/2024 14:00,13,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57624,6/28/2024 14:01,0,Moving,41.625317,-87.452028,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17334,Salting,6/28/2024 14:01,31,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57660,6/28/2024 14:01,1,Moving,41.626485,-87.452017,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17335,Salting,6/28/2024 14:01,27,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57712,6/28/2024 14:01,272,Moving,41.626808,-87.452713,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17336,Salting,6/28/2024 14:01,25,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57755,6/28/2024 14:02,271,Moving,41.626832,-87.453802,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17337,Salting,6/28/2024 14:01,26,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57801,6/28/2024 14:02,270,Moving,41.626836,-87.454663,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17338,Salting,6/28/2024 14:02,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57841,6/28/2024 14:02,272,Moving,41.626863,-87.45557,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17339,Salting,6/28/2024 14:02,13,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57898,6/28/2024 14:02,270,Moving,41.626888,-87.456602,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17340,Salting,6/28/2024 14:02,15,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57937,6/28/2024 14:03,271,Moving,41.626907,-87.457643,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17341,Salting,6/28/2024 14:02,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
57999,6/28/2024 14:03,274,Moving,41.626908,-87.458399,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17342,Salting,6/28/2024 14:03,16,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58029,6/28/2024 14:03,271,Moving,41.626908,-87.459018,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17343,Salting,6/28/2024 14:03,15,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58077,6/28/2024 14:03,272,Moving,41.626935,-87.459681,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17344,Salting,6/28/2024 14:03,6,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58119,6/28/2024 14:04,269,Moving,41.626934,-87.460042,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17345,Salting,6/28/2024 14:03,8,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58165,6/28/2024 14:04,7,Moving,41.627248,-87.460226,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17346,Salting,6/28/2024 14:04,27,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58212,6/28/2024 14:04,7,Moving,41.628424,-87.460052,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17347,Salting,6/28/2024 14:04,28,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58270,6/28/2024 14:04,57,Moving,41.629157,-87.459883,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17348,Salting,6/28/2024 14:04,13,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58317,6/28/2024 14:05,90,Moving,41.629153,-87.458554,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17349,Salting,6/28/2024 14:04,36,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58369,6/28/2024 14:05,90,Moving,41.629114,-87.456603,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17350,Salting,6/28/2024 14:05,41,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58418,6/28/2024 14:05,92,Moving,41.629079,-87.454565,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17351,Salting,6/28/2024 14:05,38,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58466,6/28/2024 14:05,91,Moving,41.629053,-87.452561,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17352,Salting,6/28/2024 14:05,35,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58526,6/28/2024 14:06,179,Moving,41.628542,-87.452048,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17353,Salting,6/28/2024 14:05,28,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58569,6/28/2024 14:06,180,Moving,41.627473,-87.452036,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17354,Salting,6/28/2024 14:06,27,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58627,6/28/2024 14:06,181,Moving,41.626577,-87.452034,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17355,Salting,6/28/2024 14:06,27,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58683,6/28/2024 14:06,179,Moving,41.625526,-87.452029,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17356,Salting,6/28/2024 14:06,30,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58724,6/28/2024 14:07,180,Moving,41.624606,-87.452038,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17357,Salting,6/28/2024 14:06,15,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58779,6/28/2024 14:07,179,Moving,41.623725,-87.452011,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17358,Salting,6/28/2024 14:07,29,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58826,6/28/2024 14:07,242,Moving,41.622873,-87.452099,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17359,Salting,6/28/2024 14:07,16,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58875,6/28/2024 14:07,318,Moving,41.622908,-87.453154,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17360,Salting,6/28/2024 14:07,14,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58934,6/28/2024 14:08,358,Moving,41.623595,-87.453206,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17361,Salting,6/28/2024 14:07,23,147 - PUBLIC WORKS,147 - PUBLIC WORKS
58987,6/28/2024 14:08,0,Moving,41.624331,-87.453222,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17362,Salting,6/28/2024 14:08,12,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59038,6/28/2024 14:08,1,Moving,41.624998,-87.453217,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17363,Salting,6/28/2024 14:08,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59098,6/28/2024 14:08,358,Moving,41.625803,-87.453218,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17364,Salting,6/28/2024 14:08,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59159,6/28/2024 14:09,1,Moving,41.626512,-87.453221,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17365,Salting,6/28/2024 14:08,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59215,6/28/2024 14:09,359,Moving,41.627113,-87.453221,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17366,Salting,6/28/2024 14:09,24,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59269,6/28/2024 14:09,358,Moving,41.628021,-87.453222,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17367,Salting,6/28/2024 14:09,23,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59330,6/28/2024 14:09,359,Moving,41.628777,-87.453226,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17368,Salting,6/28/2024 14:09,15,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59382,6/28/2024 14:10,285,Moving,41.629107,-87.453416,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17369,Salting,6/28/2024 14:09,19,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59483,6/28/2024 14:10,271,Moving,41.629134,-87.454273,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17370,Salting,6/28/2024 14:10,4,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59517,6/28/2024 14:10,179,Moving,41.628563,-87.454465,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17371,Salting,6/28/2024 14:10,29,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59567,6/28/2024 14:11,179,Moving,41.627549,-87.45446,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17372,Salting,6/28/2024 14:10,26,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59613,6/28/2024 14:11,178,Moving,41.62687,-87.454458,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17373,Salting,6/28/2024 14:11,14,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59667,6/28/2024 14:11,180,Moving,41.626097,-87.454438,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17374,Salting,6/28/2024 14:11,22,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59704,6/28/2024 14:11,181,Moving,41.625294,-87.454421,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17375,Salting,6/28/2024 14:11,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59760,6/28/2024 14:12,185,Moving,41.624631,-87.454416,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17376,Salting,6/28/2024 14:11,10,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59801,6/28/2024 14:12,179,Moving,41.623952,-87.454387,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17377,Salting,6/28/2024 14:12,23,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59852,6/28/2024 14:12,181,Moving,41.623129,-87.454369,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17378,Salting,6/28/2024 14:12,20,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59890,6/28/2024 14:12,272,Moving,41.622895,-87.454867,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17379,Salting,6/28/2024 14:12,21,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59941,6/28/2024 14:13,343,Moving,41.622978,-87.455569,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17380,Salting,6/28/2024 14:12,10,147 - PUBLIC WORKS,147 - PUBLIC WORKS
59981,6/28/2024 14:13,359,Moving,41.623513,-87.455589,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17381,Salting,6/28/2024 14:13,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
60037,6/28/2024 14:13,357,Moving,41.624158,-87.455598,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17382,Salting,6/28/2024 14:13,17,147 - PUBLIC WORKS,147 - PUBLIC WORKS
60085,6/28/2024 14:13,358,Moving,41.624686,-87.455601,1,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",17383,Salting,6/28/2024 14:13,18,147 - PUBLIC WORKS,147 - PUBLIC WORKS
