objectid,datetimeprocessed,directionDegrees,displayState,latitude,longitude,sensorBits,sensorValues,sequenceId,servicetype,servicetype_timestamp,speedKmph,vehicle_name,vehicle_number
40107,6/28/2024 13:21,270,Idle,41.613889,-87.433759,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44174,Plowing,6/28/2024 13:21,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40208,6/28/2024 13:22,270,Idle,41.613882,-87.433812,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44175,Plowing,6/28/2024 13:21,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40316,6/28/2024 13:22,270,Idle,41.613881,-87.433792,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44176,Plowing,6/28/2024 13:22,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40412,6/28/2024 13:23,270,Idle,41.613883,-87.433794,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44177,Plowing,6/28/2024 13:22,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40531,6/28/2024 13:23,270,Idle,41.613869,-87.433794,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44178,Plowing,6/28/2024 13:23,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40638,6/28/2024 13:24,270,Idle,41.613881,-87.433773,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44179,Plowing,6/28/2024 13:23,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40745,6/28/2024 13:24,270,Idle,41.61387,-87.433792,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44180,Plowing,6/28/2024 13:24,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40848,6/28/2024 13:25,270,Idle,41.613845,-87.433797,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44181,Plowing,6/28/2024 13:24,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
40951,6/28/2024 13:25,270,Idle,41.613858,-87.433776,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44182,Plowing,6/28/2024 13:25,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50037,6/28/2024 13:26,270,Idle,41.613855,-87.433788,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44183,Plowing,6/28/2024 13:25,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50120,6/28/2024 13:26,270,Idle,41.613859,-87.43379,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44184,Plowing,6/28/2024 13:26,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50295,6/28/2024 13:27,270,Idle,41.613872,-87.433762,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44185,Plowing,6/28/2024 13:26,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50413,6/28/2024 13:27,270,Idle,41.613872,-87.43378,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44186,Plowing,6/28/2024 13:27,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50519,6/28/2024 13:28,270,Idle,41.613874,-87.433796,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44187,Plowing,6/28/2024 13:27,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50626,6/28/2024 13:28,270,Idle,41.613855,-87.433773,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44188,Plowing,6/28/2024 13:28,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50729,6/28/2024 13:29,270,Idle,41.613865,-87.433779,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44189,Plowing,6/28/2024 13:28,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50833,6/28/2024 13:29,270,Idle,41.613874,-87.433785,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44190,Plowing,6/28/2024 13:29,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
50939,6/28/2024 13:30,270,Idle,41.613886,-87.433774,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44191,Plowing,6/28/2024 13:29,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51053,6/28/2024 13:30,270,Idle,41.613881,-87.433777,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44192,Plowing,6/28/2024 13:30,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51153,6/28/2024 13:31,270,Idle,41.613866,-87.433771,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44193,Plowing,6/28/2024 13:30,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51270,6/28/2024 13:31,270,Idle,41.613881,-87.433763,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44194,Plowing,6/28/2024 13:31,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51378,6/28/2024 13:32,270,Idle,41.613887,-87.4338,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44195,Plowing,6/28/2024 13:31,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51487,6/28/2024 13:32,270,Idle,41.613883,-87.433795,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44196,Plowing,6/28/2024 13:32,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51611,6/28/2024 13:33,270,Idle,41.613876,-87.433778,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44197,Plowing,6/28/2024 13:32,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51747,6/28/2024 13:33,270,Idle,41.613883,-87.433805,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44198,Plowing,6/28/2024 13:33,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51858,6/28/2024 13:34,270,Idle,41.61389,-87.433785,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44199,Plowing,6/28/2024 13:33,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
51972,6/28/2024 13:34,270,Idle,41.613886,-87.433765,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44200,Plowing,6/28/2024 13:34,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52078,6/28/2024 13:35,270,Idle,41.613898,-87.433776,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44201,Plowing,6/28/2024 13:34,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52194,6/28/2024 13:35,270,Idle,41.613897,-87.433778,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44202,Plowing,6/28/2024 13:35,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52296,6/28/2024 13:36,270,Idle,41.613892,-87.433767,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44203,Plowing,6/28/2024 13:35,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52407,6/28/2024 13:36,270,Idle,41.613909,-87.43378,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44204,Plowing,6/28/2024 13:36,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52517,6/28/2024 13:37,270,Idle,41.613908,-87.433776,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44205,Plowing,6/28/2024 13:36,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52620,6/28/2024 13:37,270,Idle,41.613885,-87.433759,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44206,Plowing,6/28/2024 13:37,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52738,6/28/2024 13:38,270,Idle,41.613902,-87.433772,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44207,Plowing,6/28/2024 13:37,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52851,6/28/2024 13:38,270,Idle,41.613913,-87.433773,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44208,Plowing,6/28/2024 13:38,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
52957,6/28/2024 13:39,270,Idle,41.613911,-87.433762,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44209,Plowing,6/28/2024 13:38,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53068,6/28/2024 13:39,270,Idle,41.613898,-87.43375,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44210,Plowing,6/28/2024 13:39,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53186,6/28/2024 13:40,270,Idle,41.61389,-87.433732,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44211,Plowing,6/28/2024 13:39,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53286,6/28/2024 13:40,270,Idle,41.613902,-87.433748,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44212,Plowing,6/28/2024 13:40,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53396,6/28/2024 13:41,270,Idle,41.613911,-87.433761,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44213,Plowing,6/28/2024 13:40,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53494,6/28/2024 13:41,270,Idle,41.6139,-87.433755,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44214,Plowing,6/28/2024 13:41,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53620,6/28/2024 13:42,270,Idle,41.613909,-87.433748,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44215,Plowing,6/28/2024 13:41,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53729,6/28/2024 13:42,270,Idle,41.613904,-87.433734,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44216,Plowing,6/28/2024 13:42,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53833,6/28/2024 13:43,270,Idle,41.6139,-87.433736,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44217,Plowing,6/28/2024 13:42,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
53956,6/28/2024 13:43,270,Idle,41.613907,-87.433757,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44218,Plowing,6/28/2024 13:43,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54067,6/28/2024 13:44,270,Idle,41.613904,-87.433764,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44219,Plowing,6/28/2024 13:43,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54175,6/28/2024 13:44,270,Idle,41.613893,-87.433748,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44220,Plowing,6/28/2024 13:44,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54366,6/28/2024 13:45,270,Idle,41.613892,-87.433743,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44221,Plowing,6/28/2024 13:44,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54411,6/28/2024 13:45,270,Idle,41.613885,-87.433763,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44222,Plowing,6/28/2024 13:45,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54515,6/28/2024 13:46,270,Idle,41.613895,-87.433784,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44223,Plowing,6/28/2024 13:45,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54619,6/28/2024 13:46,270,Idle,41.613889,-87.433775,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44224,Plowing,6/28/2024 13:46,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54728,6/28/2024 13:47,270,Idle,41.613885,-87.433758,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44225,Plowing,6/28/2024 13:46,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54840,6/28/2024 13:47,270,Idle,41.613879,-87.433757,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44226,Plowing,6/28/2024 13:47,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
54942,6/28/2024 13:48,270,Idle,41.613886,-87.433768,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44227,Plowing,6/28/2024 13:47,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55064,6/28/2024 13:48,270,Idle,41.613899,-87.433782,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44228,Plowing,6/28/2024 13:48,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55174,6/28/2024 13:49,270,Idle,41.613892,-87.43376,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44229,Plowing,6/28/2024 13:48,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55284,6/28/2024 13:49,270,Idle,41.613888,-87.433746,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44230,Plowing,6/28/2024 13:49,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55400,6/28/2024 13:50,270,Idle,41.613887,-87.433755,33,"[""Sensor PTO1-ON"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44231,Plowing,6/28/2024 13:49,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55434,6/28/2024 13:50,270,Idle,41.613888,-87.433752,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44232,In-transit,6/28/2024 13:50,0,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55497,6/28/2024 13:50,293,Idle,41.613901,-87.43382,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44233,In-transit,6/28/2024 13:50,4,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55603,6/28/2024 13:50,293,Moving,41.613901,-87.43382,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44234,In-transit,6/28/2024 13:50,4,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55602,6/28/2024 13:50,253,Moving,41.613768,-87.434362,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44235,In-transit,6/28/2024 13:50,7,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55614,6/28/2024 13:51,264,Moving,41.61376,-87.434412,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44236,Salting,6/28/2024 13:50,8,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55627,6/28/2024 13:51,274,Moving,41.613758,-87.434462,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44237,In-transit,6/28/2024 13:50,8,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55734,6/28/2024 13:51,0,Moving,41.614694,-87.434889,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44238,In-transit,6/28/2024 13:51,14,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55919,6/28/2024 13:52,359,Moving,41.615587,-87.434931,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44239,In-transit,6/28/2024 13:51,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
55950,6/28/2024 13:52,95,Moving,41.615762,-87.433464,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44240,In-transit,6/28/2024 13:52,21,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56062,6/28/2024 13:53,309,Moving,41.616316,-87.432842,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44241,In-transit,6/28/2024 13:52,18,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56170,6/28/2024 13:53,357,Moving,41.617175,-87.432529,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44242,In-transit,6/28/2024 13:53,21,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56271,6/28/2024 13:54,281,Moving,41.61776,-87.4337,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44243,In-transit,6/28/2024 13:53,32,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56432,6/28/2024 13:54,301,Moving,41.618598,-87.436202,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44244,In-transit,6/28/2024 13:54,28,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56576,6/28/2024 13:55,305,Moving,41.618934,-87.436904,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44245,In-transit,6/28/2024 13:54,17,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56587,6/28/2024 13:55,275,Moving,41.619391,-87.437748,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44246,In-transit,6/28/2024 13:55,6,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56664,6/28/2024 13:56,127,Moving,41.619286,-87.437612,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44247,In-transit,6/28/2024 13:55,17,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56875,6/28/2024 13:57,119,Moving,41.618349,-87.435684,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44248,In-transit,6/28/2024 13:56,14,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56879,6/28/2024 13:57,109,Moving,41.617855,-87.434228,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44249,In-transit,6/28/2024 13:56,17,130 - PUBLIC WORKS,130 - PUBLIC WORKS
56955,6/28/2024 13:57,102,Moving,41.617575,-87.432812,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44250,In-transit,6/28/2024 13:57,12,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57041,6/28/2024 13:58,91,Moving,41.61745,-87.431038,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44251,In-transit,6/28/2024 13:57,11,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57139,6/28/2024 13:58,88,Moving,41.617465,-87.430667,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44252,In-transit,6/28/2024 13:58,6,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57225,6/28/2024 13:59,312,Moving,41.618786,-87.430846,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44253,In-transit,6/28/2024 13:58,32,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57317,6/28/2024 13:59,359,Moving,41.621311,-87.431694,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44254,In-transit,6/28/2024 13:59,45,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57407,6/28/2024 14:00,358,Moving,41.624803,-87.431792,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44255,In-transit,6/28/2024 13:59,45,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57478,6/28/2024 14:00,0,Moving,41.627985,-87.432122,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44256,In-transit,6/28/2024 14:00,43,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57587,6/28/2024 14:01,3,Moving,41.631487,-87.432032,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44257,In-transit,6/28/2024 14:00,48,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57672,6/28/2024 14:01,22,Moving,41.634822,-87.431341,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44258,In-transit,6/28/2024 14:01,35,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57792,6/28/2024 14:02,38,Moving,41.635443,-87.430795,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44259,In-transit,6/28/2024 14:02,5,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57889,6/28/2024 14:02,297,Moving,41.636466,-87.432379,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44260,In-transit,6/28/2024 14:02,25,130 - PUBLIC WORKS,130 - PUBLIC WORKS
57975,6/28/2024 14:03,359,Moving,41.637459,-87.432891,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44261,In-transit,6/28/2024 14:03,32,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58069,6/28/2024 14:03,359,Moving,41.639953,-87.43293,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44262,In-transit,6/28/2024 14:03,31,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58154,6/28/2024 14:04,313,Moving,41.641273,-87.433606,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44263,In-transit,6/28/2024 14:04,15,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58232,6/28/2024 14:04,274,Moving,41.64141,-87.433866,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44264,Salting,6/28/2024 14:04,14,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58245,6/28/2024 14:04,232,Moving,41.641369,-87.434007,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44265,In-transit,6/28/2024 14:04,16,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58343,6/28/2024 14:05,180,Moving,41.640792,-87.434202,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44266,Salting,6/28/2024 14:04,20,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58361,6/28/2024 14:05,180,Moving,41.640722,-87.434204,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44267,In-transit,6/28/2024 14:04,11,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58367,6/28/2024 14:05,250,Moving,41.640622,-87.43429,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44268,Salting,6/28/2024 14:04,9,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58370,6/28/2024 14:05,263,Moving,41.640616,-87.434354,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44269,In-transit,6/28/2024 14:04,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58384,6/28/2024 14:05,273,Moving,41.640624,-87.435097,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44270,Salting,6/28/2024 14:05,17,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58395,6/28/2024 14:05,272,Moving,41.640629,-87.43523,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44271,In-transit,6/28/2024 14:05,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58447,6/28/2024 14:05,275,Moving,41.640642,-87.436333,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44272,Salting,6/28/2024 14:05,14,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58457,6/28/2024 14:05,273,Moving,41.64065,-87.436466,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44273,In-transit,6/28/2024 14:05,13,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58511,6/28/2024 14:06,271,Moving,41.640664,-87.437556,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44274,Salting,6/28/2024 14:05,16,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58578,6/28/2024 14:06,272,Moving,41.640665,-87.43765,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44275,In-transit,6/28/2024 14:05,13,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58590,6/28/2024 14:06,271,Moving,41.640679,-87.438737,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44276,Salting,6/28/2024 14:06,13,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58597,6/28/2024 14:06,271,Moving,41.640678,-87.438849,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44277,In-transit,6/28/2024 14:06,10,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58655,6/28/2024 14:06,271,Moving,41.640686,-87.439855,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44278,Salting,6/28/2024 14:06,14,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58732,6/28/2024 14:07,272,Moving,41.640692,-87.440055,32,"[""Sensor PTO1-OFF"",""Sensor PTO2-OFF"",""Sensor PTO4-OFF""]",44279,In-transit,6/28/2024 14:06,9,130 - PUBLIC WORKS,130 - PUBLIC WORKS
58743,6/28/2024 14:07,271,Moving,41.640719,-87.441142,34,"[""Sensor PTO1-OFF"",""Sensor PTO2-ON"",""Sensor PTO4-OFF""]",44280,Salting,6/28/2024 14:06,16,130 - PUBLIC WORKS,130 - PUBLIC WORKS
